mfcc1	mfcc2	mfcc3	mfcc4	mfcc5	mfcc6	mfcc7	mfcc8	mfcc9	mfcc10	mfcc11	mfcc12	mfcc13	chroma1	chroma2	chroma3	chroma4	chroma5	chroma6	chroma7	chroma8	chroma9	chroma10	chroma11	chroma12	cent1	cent2	zcr1	zcr2	tempo1	rms1	rms2	flat1	flat2
-121.36393978375388	122.50668277611378	-14.738196486513928	46.13106758243983	-8.181879740271722	20.182963511589787	-19.173378988374445	23.039139806242826	-11.838224375787476	21.15999922750906	-6.71836617238785	6.992542295554629	-12.730597884510779	0.31958132701482145	0.3044757561326028	0.36660104708581814	0.4221065175734315	0.5238087718905035	0.4511579064208651	0.4933333175967716	0.35276735108464685	0.3800911889127119	0.4615965932978368	0.3663042584898893	0.46472693487824723	1719.3689480431458	404.0827210348925	0.06402488761600927	0.027045919171916347	83.0	0.14241649210453033	0.03882210701704025	0.0025944572407752275	0.0030447388999164104
-55.607544798940026	114.93161784661213	-37.031945712194165	64.88949989223916	-7.14171506719369	15.23794075156716	-16.232675861731725	18.631573831270142	-9.752267688804505	21.454282451652464	-5.648910277453388	12.788084292023866	-16.530476778309254	0.2736446607663193	0.29797168077008807	0.36360631268559557	0.4813107264745609	0.5489420598395323	0.41542476298025843	0.35451986075409436	0.3914666746644219	0.4405766680286622	0.38727255499560576	0.38205747752335945	0.3874586294745368	1977.2342507767992	370.19257747987695	0.10660165313225058	0.03076045527677864	99.0	0.19667555391788483	0.04128372296690941	0.004595556296408176	0.004746627993881702
-194.26635869846314	151.86950959305463	-1.2119422237244721	39.19131076013381	16.586872469852977	18.250897811250958	-1.3981682172464938	14.875312102954762	-11.621239843425343	2.4475852735581873	-5.082455635872507	3.9396758478470146	-0.8976721187362162	0.3875515953636089	0.4132602558535652	0.5120760902520006	0.33765344149664933	0.24117453930498023	0.2684054264786598	0.3327467402157593	0.3960428941321673	0.39199973858207043	0.4029983909451455	0.444574801924972	0.40784188411317496	1006.6456939324204	369.13116210650924	0.032053605955143075	0.013220904166497988	172.0	0.142042338848114	0.05892447382211685	0.0007191714830696583	0.0010907447431236506
-207.22332863959983	132.83056414337236	-15.428844169761318	60.970933206511965	0.7298714799086371	12.437649101261236	1.1827987603866388	-1.546622288436647	-17.87943665124846	8.352729973319866	-2.4581616384165614	-0.6033844457687049	0.38596043822156784	0.3036192107420361	0.1607671610719973	0.2195482858462794	0.2033740906044072	0.19672816460370093	0.2667528875835228	0.30218298821082074	0.15779876989181668	0.18240312819458204	0.2135018743571034	0.37546748538323305	0.6505493523336051	1360.6411972395072	507.016163460526	0.06909500676720805	0.04879100679250699	92.0	0.11904605478048325	0.06366158276796341	0.0007674354710616171	0.001077389344573021
-287.9237486828667	124.01875684487429	5.4698949392445355	33.657407078611804	1.0954994138877436	14.705333808739004	-4.87700771094883	8.670523833973432	0.7854059398276935	6.579525767005772	-4.874972942906589	-3.1782240367878116	-5.536157868195904	0.26106485196616586	0.22667312509450308	0.29584293083045127	0.39618039231114566	0.6481384523766988	0.5696057739032626	0.3623936960276555	0.3499902493440229	0.3450848171720301	0.3513215707214699	0.27772606265334737	0.321802707488305	1352.6596654421637	715.6361434810112	0.043930584759280744	0.04353977919397629	161.0	0.0657406896352768	0.04999910295009613	0.00328078493475914	0.008704881183803082
-19.85081633028584	98.88888129393092	-24.476202461853912	49.585491136895705	-16.199247090546248	30.198632790393887	-18.027076860521202	27.558344378400097	-11.408849389588589	14.873733412617456	-8.918733355077963	11.67114099007212	-10.894310149889222	0.5460976758092128	0.31161083366165465	0.38598512933808016	0.3132685476123547	0.41010644946927177	0.6683918989040284	0.36588092035526254	0.3440367358278015	0.38528145977505057	0.478879232473763	0.5268526701577332	0.3911027929943352	2314.9277620661674	379.3542266780224	0.11795032144238206	0.03619288358699107	136.0	0.2512422204017639	0.05881166830658913	0.008810608647763729	0.006955191493034363
-144.8915395090714	95.71115545484648	-21.60584613143135	49.61889056082081	-29.869571868585524	29.34591856743987	-18.841982107341156	17.88839623175232	-9.663157100273022	5.508205523337982	-9.547621371801872	6.353427588679961	-21.079597544251524	0.4404658670123722	0.29633613665811936	0.29612483733766415	0.27819009418503904	0.2615211724976577	0.44063150088925684	0.2778916957015092	0.34946888965229966	0.35197631021376113	0.24897440378900818	0.24527569319001366	0.2556148717516327	2280.2764719785046	649.9164196357863	0.11714180624033256	0.06148350570531057	112.0	0.10628481954336166	0.029435448348522186	0.003175688674673438	0.0024539686273783445
-264.72257778137373	138.86844528282714	11.194062577788184	48.50426051199967	14.930756279951565	20.58028571906075	3.207008555287089	1.2489561428732088	-15.846456947203842	15.978460461442747	3.3691327811902916	-1.5108065301054208	1.9059253437127768	0.23296759286469332	0.16162923947564778	0.17974281099397815	0.21755036708331044	0.38677000907599474	0.5578269498960243	0.45665786384951745	0.4426111681972745	0.4033759390900104	0.2962469736464722	0.2839002099251007	0.23392534816870034	1046.5500105240208	539.8891352431463	0.047907452387857694	0.04828363521002576	99.0	0.10113207995891571	0.05681898444890976	0.00039645700599066913	0.0005823031533509493
-177.57228746444537	115.38725076785134	9.979878604791717	54.03463516012489	7.625123730167083	28.3033828423276	-9.040527204233971	20.045628622719732	-15.040256759321453	6.211399571821698	-5.691802453971722	1.387716088662793	-5.822402623811105	0.3435211589579516	0.31472164193097274	0.31600409838907273	0.33760472984616746	0.438861922995363	0.4220285242369672	0.4199448872284194	0.3882497697955121	0.36087471551194167	0.38346545626608775	0.3835419969666816	0.4225537597195577	1612.514944961083	884.1722555776405	0.05819685626933488	0.05183053566332932	144.0	0.1319008618593216	0.04620612412691116	0.0029661855660378933	0.006049857474863529
-182.5737803126265	90.66755947828041	14.124545648317376	67.54922676819992	2.6786994079240025	38.42982630936952	-8.410714596024462	24.129551433133937	-13.789951296498277	4.833089582327018	-16.685228632284637	5.817601423100393	-5.146696601458492	0.2964460712128791	0.4193629201832214	0.4232904534138611	0.4802531618272075	0.363995166114246	0.265106142366889	0.3493283826054118	0.4016954688259666	0.5101017402008171	0.4546995880811738	0.3904882479061777	0.3008425383154442	1913.0115998173114	575.8137619444404	0.05845780162412993	0.030123828445441498	123.0	0.10260163247585297	0.030763795599341393	0.0032153248321264982	0.0037122038193047047
-121.44897818028305	96.08053753763524	-19.589842069467288	48.030220615535214	-38.77530492411636	24.759707582057718	-32.930433711989714	8.096977304615864	-17.808059573200108	6.114920574391485	-19.983772359822726	6.80231742625866	-19.326958739206702	0.2922590303796641	0.19055725553352681	0.3422474536869784	0.24144299131541883	0.3649676715552316	0.3985511827008512	0.2833089137663394	0.43559274457538655	0.22806303643568585	0.21464934886274878	0.2520925650716298	0.2602832954140255	2371.4805438318162	486.45523139804175	0.12512877332269914	0.050021748685897705	123.0	0.11652310937643051	0.031042752787470818	0.004091911483556032	0.0033162126783281565
-192.6574701622927	111.15710925289764	21.361006845597984	26.39940566165002	-0.6443474607679668	23.491514070036036	-25.46989602112577	16.92310371600628	-16.975649701805775	5.77564311587651	-25.738421610096474	-5.05198399734953	-17.627489244520383	0.1208893247320506	0.10076713211090385	0.17672117989602593	0.35581851965810163	0.2650671571314701	0.2446984713962982	0.2912500868034496	0.31127406066730134	0.346307407940192	0.3174764585912038	0.44318256586744315	0.21720470485844348	1514.1006734453892	742.944235204862	0.044373172249613305	0.04488240348847741	129.0	0.16808383166790009	0.06261198222637177	0.0010878023458644748	0.0032591656781733036
-346.96933624860384	139.27304321445865	24.14786013408338	22.209932392381283	18.703973901238253	11.669041548486613	9.033812931714854	6.9458579152719135	-2.0199183235032634	5.418927836992541	1.6741571077610118	-2.3525533609616143	3.198616553783548	0.3900577564706353	0.28155128028064696	0.2210521201899644	0.22252845250848155	0.24862498801941463	0.2538498902199925	0.27030428332771406	0.389678023172269	0.44886678340216857	0.5354723935373497	0.46828793944578634	0.4514223649543091	798.4511724715967	445.46311456432056	0.025648171645398298	0.020113806633551307	108.0	0.05285291746258736	0.042475998401641846	0.0007642479613423347	0.006836338900029659
-82.99971845180481	107.08580329537493	-25.335440250633535	57.104512328949696	0.0855028235787387	34.682585476123805	-11.055124361321415	20.54316786308616	-11.19448025002772	14.819607113502801	-10.233336639814489	12.546020008670308	-9.753734592464452	0.4238821519491724	0.3103643124172385	0.3849963180833546	0.4274325345226795	0.4519537384665728	0.3646418858032465	0.40590021277766397	0.3022365259016967	0.32721577182747086	0.3940118470690199	0.4422383342690073	0.576358455081892	1945.5331078931836	384.13104797217625	0.08579060022718484	0.034919943007375005	136.0	0.1823381781578064	0.06298190355300903	0.004335533361881971	0.003964788746088743
-109.10599039560415	100.60877317988376	-8.656534074177197	47.35041424284691	-6.558297667656126	39.60763773195039	-8.515619760696282	29.565545484333175	-16.585536287789918	13.163907307739207	-24.209251988536522	6.576562459339212	-8.647178047841171	0.44760964312941703	0.3152938552895365	0.32256409862240487	0.36759084789591645	0.40902909422517475	0.3673040970518399	0.4636737645834835	0.3798026028404968	0.4194895233010771	0.38535855869530244	0.39027359222529373	0.5190574368007216	2155.8796287547634	433.649471495907	0.08717463022041763	0.0349986165689205	129.0	0.12738555669784546	0.03634833171963692	0.006467208731919527	0.004539141897112131
-212.76221417319684	139.0497269876076	9.453369339463233	35.44754012975462	12.70696740523515	20.415394431556305	-5.578320110922752	10.880581316536903	-8.735505358791015	8.058369350080081	0.16820044336598522	2.6465146979166376	-1.0293344535930924	0.28935960509876163	0.26621080682495857	0.373023429042235	0.32157541633130293	0.33462408363871377	0.409954096702225	0.4241013562187907	0.4524174092022983	0.3785853770127138	0.3675933563771069	0.4065576625804668	0.3663237404169862	1245.730096028976	844.5378076022533	0.04881868414056458	0.05222185514706172	123.0	0.12495680898427963	0.06058019399642944	0.0026730489917099476	0.007154510356485844
-118.6852328444333	87.6120413277099	6.561460545851837	45.097750630621455	-38.89035098625377	20.827126323189887	-26.844313483900855	13.802651601848021	-17.224989243620083	5.103334224439443	-15.70338742896066	3.984860862160801	-27.523130537513012	0.22660331896990762	0.23769803431958	0.4876321815847195	0.25857756815825156	0.37982160772390355	0.22024592374964713	0.28973184232454285	0.5230255634918823	0.24688675877454677	0.2266930758986242	0.22565046093089347	0.3610237331645817	2595.0823249210684	540.9789578879714	0.1291906086861949	0.0529232917115919	103.0	0.1039118692278862	0.02109760232269764	0.007876732386648655	0.007732541766017675
-180.18816574935252	131.4489475340066	0.5902900750300943	43.14633062850383	14.139363367604778	25.625078817927776	-5.3112435341774855	12.026698521237467	-13.540603859154931	-1.1033919448103406	-7.605921335974599	2.7168873956966806	0.7825521793283847	0.365937684134153	0.3314548225237491	0.47137785992857284	0.27490759538480863	0.21523147995519754	0.19456028542041925	0.22201246042154563	0.38624509391125755	0.3123830706050606	0.34308649811211894	0.31673653485356557	0.3497656631537267	1311.8487999488907	638.4562666382877	0.05939169143948182	0.040873225366972	144.0	0.15017417073249817	0.059800319373607635	0.0008443803526461124	0.0014828970888629556
-55.97692722470894	87.84770660101391	-1.6107059553599343	41.19908718746066	-5.617903685573563	27.789427362082595	-23.98928890438276	21.777726503185516	-18.419084171861204	12.32368147520377	-13.712480070476762	11.8519641484812	-3.971119501488316	0.3244578682521085	0.3678881913651585	0.3498756212772192	0.4972867223255132	0.31933330111996155	0.3088148521008665	0.28408002199651866	0.34906669251024053	0.3693997410720379	0.32775060700554426	0.5798122872908135	0.3281725447958326	2515.4624865561696	522.0704924682688	0.12089020507057231	0.04086368360736677	112.0	0.19702327251434326	0.0654013529419899	0.010970005765557289	0.009446638636291027
-106.35535972918485	102.6563081599649	-20.146088986859706	59.348879159911306	-9.948383045957645	33.68739152710574	-14.171323074633387	23.52147353582632	-13.313562700732856	15.990456963414175	-18.923529822993743	7.813086427762271	-7.785446320632364	0.3295837020906053	0.3971211808765922	0.41821437734485883	0.4689064668896211	0.2986435945656214	0.27504287590996673	0.3270100027824468	0.3843116342621847	0.4596776896972888	0.4005164554501164	0.4727262537674727	0.32259907041588415	2148.1976094245806	407.9713517391921	0.09876687270398299	0.036190426062726676	123.0	0.12396910786628723	0.0303299892693758	0.0057325283996760845	0.005322450306266546
-288.71511032886934	105.92634858011472	18.81994865013956	23.67446169630564	5.700167878918391	25.55908663553246	-13.450494982491623	12.429513137695343	-11.96118688154928	1.5895082527287896	-15.623068929974657	-6.638755372880928	-11.685788005530673	0.35366863021933237	0.21893899811875714	0.19673478669001204	0.1828253924293249	0.22359345657921575	0.2960704051918876	0.3116010725870743	0.4350387819781571	0.27732333058724845	0.2483897282819441	0.29696354875362063	0.2737895945396856	1309.3824080697555	869.5186095462539	0.03938839846771075	0.0561969361557821	123.0	0.10132135450839996	0.06285541504621506	0.0012302328832447529	0.004043460823595524
-113.57065006014841	121.57179828375645	-19.168141830786567	42.36641931081864	-6.364662969610004	18.62349792464524	-13.704889705913923	15.343149555432882	-12.274108441213608	10.976570552258794	-8.326572193800242	8.80379123156843	-3.672299421905254	0.3623129764683479	0.3679563144556837	0.43981387489503343	0.24464903237519836	0.24776719422253504	0.335505942291085	0.3646999068153145	0.43573099546753646	0.2959586905079206	0.3149975252365694	0.40683659845296255	0.3848285052702957	1784.1658495387549	360.241675164258	0.08304482066898686	0.027693783681433826	123.0	0.1302279233932495	0.05316668748855591	0.004498349502682686	0.005512544419616461
-85.10876618604615	88.79970616943011	-16.3128613650196	59.226771174644526	-35.976448860866746	14.3888409033073	-22.294799694992978	9.654230819484527	-14.818460587846827	11.175133681673527	-14.799717095562437	8.47294062415821	-19.585276077363993	0.5867286217980906	0.30668952624122137	0.37011692846514177	0.26231722253711925	0.30955312676899227	0.6080473973785653	0.24228661649604055	0.25572539300835523	0.2364747835445324	0.32439662112375955	0.19717907567375012	0.2922846108455888	2553.361182654169	328.41382564170254	0.14683293153035576	0.03254251301746449	152.0	0.11743242293596268	0.02337263524532318	0.010589884594082832	0.007943413220345974
-57.91959895556078	108.9902813460679	-36.207565517001136	64.04552933390123	1.4388400556534502	26.311610823729794	-17.47779071286413	20.425270902660365	-9.540507155039545	18.16973179555909	-6.0601514108783245	13.864050412297367	-11.291088484537049	0.3694710077322003	0.47379543409580305	0.5471857129999266	0.47983274466544706	0.5046523127001046	0.3859846899360385	0.4071847507635598	0.4224137506848184	0.4988020826623945	0.5491549195609163	0.42867449728414236	0.365797194839318	2030.6571856229584	469.92344089504206	0.10339893597737819	0.04375984915419865	92.0	0.2009461224079132	0.059687260538339615	0.005865622777491808	0.007275529205799103
-118.32656713821672	74.87021710349399	-19.865347573113535	46.95242737991664	-32.54690857546873	23.82530448083727	-26.349978862112906	17.683981886230864	-13.81481132971804	11.937553679792433	-17.884919017678	7.534260867394799	-22.89263420869315	0.5690627466233794	0.2624974038102553	0.21294530935598602	0.24458041658327928	0.2736715859592431	0.24878294417723956	0.24989954419378058	0.42411609049352106	0.21915616303085603	0.22780298486379563	0.27055186641190915	0.31098196571304765	2816.2257386186943	589.6621002222122	0.14628196297370458	0.050533249980619366	108.0	0.10036323964595795	0.0293982345610857	0.010025203227996826	0.007360805757343769
-86.2371559067625	91.9612704742028	-23.41744779891334	68.26248395906667	-3.8877374902826016	22.747171329240622	-9.899862521351851	16.89006664635803	-11.39186258155848	18.4314889847626	-7.01170446777162	10.761970782498945	-11.946140014466705	0.45199818824495674	0.40434309698872034	0.4142146948014519	0.2742390151561252	0.3706661186904948	0.4431698381293302	0.43146414113024883	0.5263996511931194	0.36687265067997377	0.39407989157726786	0.4085087073083008	0.38411487051177984	2235.589429058707	489.1577375212909	0.1422416527697216	0.064898730924091	108.0	0.1699792742729187	0.06518710404634476	0.005861847195774317	0.006126655265688896
-200.19929196319208	116.36308832421825	18.047370430009952	25.26357388639234	0.3100538091314469	24.177253055077013	-22.223515236638136	11.183534779073703	-26.846266402324467	-7.6373794489906865	-24.85609596388014	-12.012267222403947	-17.01597672129118	0.26545694761942573	0.13969898562585506	0.13138468024409264	0.14909601079864168	0.25715760720089337	0.5000445896993869	0.26993794939342985	0.12947061768987908	0.17699600958296963	0.24983583122685477	0.31716801574233056	0.2145301952995276	1247.3550297102443	513.6253220844769	0.03690734060808198	0.01866915333643142	152.0	0.19774682819843292	0.06862670183181763	0.0004499142523854971	0.0011274161515757442
-109.51259924493235	86.92136532237379	-8.594189861474506	64.48952890536914	-6.301507611067428	43.64348830207828	-8.290832418497974	28.545784075842228	-14.082674800093736	8.128629781349888	-21.488084224664885	11.088337490559198	-5.091684537404436	0.3183437046204116	0.43643146638948704	0.43368608687982024	0.46458591302415525	0.3149490997071851	0.2614415590812743	0.32791851059549865	0.35027062481516313	0.4804887847311409	0.4686002004863194	0.4979273694617534	0.3274558205612291	2278.9612516967195	413.39557826639896	0.09252533171403712	0.030041231172303187	136.0	0.13632091879844666	0.021771017462015152	0.005397253204137087	0.0037885813508182764
-38.97417269219155	112.06423789582324	-31.82233682796127	38.23631519317677	-6.324872663267734	23.323317721276112	-18.77347558584146	23.934689180985277	-10.934224457707982	13.240877228174936	-14.37394215146968	13.325973283176822	-10.919154931694532	0.5683431179530747	0.3089579445308258	0.3023659185669297	0.44067150560459273	0.29672023281515125	0.30156010595223287	0.31853942193277335	0.5720646937769307	0.3370259286196889	0.33673264673131054	0.5813655881612466	0.3893814733965441	2060.7502905506753	479.05876259240546	0.11336735063805105	0.039377751106660155	112.0	0.23524759709835052	0.08442356437444687	0.007288850843906403	0.009703995659947395
-155.55883299253205	125.64532594724389	1.6011225571867527	45.81634456396029	0.9202869686674021	25.360580426824914	-10.786451983278255	15.552301524512167	-11.912316422087141	1.2670231502258373	-6.66125909207358	-0.7978544362075065	-7.741700662190381	0.30524382095626135	0.4120178372817154	0.30276148860457514	0.3247149141368449	0.31299485160538076	0.36247564795975123	0.3464532742565554	0.2864292700325943	0.39817884331041614	0.394357993763968	0.33722780166808164	0.2594501823390723	1441.899256960002	622.3895858772789	0.05086923880993813	0.033986388266437934	172.0	0.1580333560705185	0.05224467068910599	0.001785377855412662	0.004002043046057224
-67.73307160524965	111.70729157584678	-34.638650487594575	61.31437231340817	0.05263622666004639	30.556971360620537	-12.68790334289933	21.154877945218114	-13.119316687657431	16.27711537155596	-6.327082712712985	12.300594219484482	-12.468252969636202	0.31168836482793894	0.36661881417050873	0.44512211869977747	0.4372190835444999	0.5652722790148027	0.4143878189794349	0.4241372258728821	0.3864710764282035	0.4651968215088643	0.5950410153597635	0.42143473173349794	0.3370978675340399	1946.3310796193784	353.58285391325103	0.09742287195475638	0.037378158312991384	152.0	0.19630733132362366	0.05871143564581871	0.0041375188156962395	0.003312105545774102
-225.23012094250882	117.62688792898822	-14.539372951010414	64.79603782516945	12.908661977104401	19.037421685872193	10.666170171746542	9.886661952490577	-2.3966430238613556	11.685090043870801	1.5415066293016397	3.065813943802136	-7.6271237199707755	0.40400359374681927	0.29739151552714127	0.24484566831336704	0.19055741498189027	0.2688025909890429	0.33135071008399924	0.42045591819904904	0.6235050856653921	0.4281408841239419	0.2988202859469566	0.27225593253227026	0.2879635036603597	1443.8101061604425	669.8267000039448	0.0671879531612529	0.055531238553511796	152.0	0.09888217598199844	0.054722510278224945	0.0020177217666059732	0.004243023693561554
-233.95624590534578	136.1457106318854	3.3244125355660703	48.92853089759708	8.715444531072293	13.966020939509919	5.366598215112226	0.3995386336372077	-13.469852380888785	16.877717302667616	5.148091899269754	-2.249821599981376	3.9479079674104303	0.3897375583406873	0.23299213083740486	0.21154308837505895	0.25640311658129006	0.32916084309891985	0.49538040459194116	0.35572477089753907	0.3200880363239997	0.2814557639474092	0.3176858007870035	0.25054015827472237	0.23772986995060297	1155.781220867789	560.5437468890889	0.05856995903422274	0.05355341824919657	99.0	0.1134258508682251	0.06070940941572189	0.00042173670954070985	0.00044924800749868155
-248.9622498922054	139.03176773885144	-16.240023695977467	57.116193025112004	20.192361839509747	10.16037264018598	4.576076425387647	0.33792371706373714	-7.862824725166114	-3.470246459297452	-2.648824658446108	-2.842670715819378	-0.8947747773060613	0.291234551952394	0.22109908448487794	0.25888808044044254	0.17766020610673153	0.21099571410206389	0.30959612763655114	0.1672225362103616	0.10169905246668662	0.16216591317247586	0.3375398259235747	0.5991917756005218	0.4765726769309107	1115.728201941125	325.14734796523	0.04801998743232792	0.02857617645815396	103.0	0.0996667742729187	0.06438622623682022	0.00037265513674356043	0.00045330950524657965
-179.34714912617545	136.46901325981793	-26.673134609040606	39.98424445126521	5.304418544036784	10.928610275809586	-20.56482721690263	8.511155695778838	-11.3572490886574	-3.4683470231400957	-8.41993697101473	-6.9497158958171905	-3.5391385848655967	0.2620910307226241	0.2616073747516429	0.3270971024684352	0.21947022240237893	0.21428228157242984	0.2966044443754305	0.19475584183848715	0.17988985919138795	0.262995982245843	0.3858670005078217	0.6466559620457439	0.4441405315070826	1451.6670658428156	670.4984432900778	0.061442246108855375	0.04299786357871877	92.0	0.13182218372821808	0.07437165826559067	0.001436207676306367	0.00321420980617404
-305.6547230013583	113.08633444624928	12.114429494565611	45.03370615399196	17.762826066211133	14.573328422147831	4.159431190128304	0.21354388474180322	-7.026994282622824	13.641990745762508	8.929175529294403	1.303005679643806	5.961251634865928	0.29629163122590174	0.3158178063632739	0.294641508454305	0.23999921428338086	0.2950634382336321	0.31403367720943937	0.23699115258800402	0.23539933175814617	0.2841091983357709	0.3781567667923952	0.6206919241056565	0.43724010691478027	1171.8482269140313	383.7688704062831	0.045036675850734724	0.0394964660662841	152.0	0.06705453246831894	0.05212455987930298	0.00047074255417101085	0.0003841556026600301
